"ID","title","point","comment","haha","author","content","url"
"1233166182926168064","http://ow.ly/KOz450yxxp7  #cybersecurity #data #hacking #privacy #tech #encryption #ransomware #malware",0,4,"20200227","SeanLGoldstein","http://ow.ly/KOz450yxxp7  #cybersecurity #data #hacking #privacy #tech #encryption #ransomware #malware","/SeanLGoldstein/status/1233166182926168065"
"1233165025998667776","Enterprise Talk |  In 2020 data will become the most valuable commodity for firms, and it is expected that ransomware will re-emerge to target businesses relying on data.
https://entpr.in/30jFwHi 
#datasecurity #cyberattack #ransomware #tech #cybersecurity #CIO #CISO #CTO",0,0,"20200227","Enterprise_Talk","Enterprise Talk |  In 2020 data will become the most valuable commodity for firms, and it is expected that ransomware will re-emerge to target businesses relying on data.
https://entpr.in/30jFwHi 
#datasecurity #cyberattack #ransomware #tech #cybersecurity #CIO #CISO #CTO","/Enterprise_Talk/status/1233165025998667778"
"1233164925129940992","The Cybersecurity and Infrastructure Security Agency (CISA) revealed that a natural gas compression facility suffered a ransomware attack.

#ransomware #cybersecurity https://lnkd.in/dNwFRWi ",1,4,"20200227","mb_pdx","The Cybersecurity and Infrastructure Security Agency (CISA) revealed that a natural gas compression facility suffered a ransomware attack.

#ransomware #cybersecurity https://lnkd.in/dNwFRWi ","/mb_pdx/status/1233164925129940992"
"1233163672404582400","Over $144 million has been paid in ransom demands over the past six years. This amount is only the ransom amounts tracked by the FBI and doesn’t include any operational costs for recovery. #ransomware #cybersecurity
https://www.bleepingcomputer.com/news/security/fbi-says-140-million-paid-to-ransomware-offers-defense-tips/ …",0,1,"20200227","tegocyber","Over $144 million has been paid in ransom demands over the past six years. This amount is only the ransom amounts tracked by the FBI and doesn’t include any operational costs for recovery. #ransomware #cybersecurity
https://www.bleepingcomputer.com/news/security/fbi-says-140-million-paid-to-ransomware-offers-defense-tips/ …","/tegocyber/status/1233163672404582402"
"1233162417057751040","Is it time to revisit your safeguards against ransomware attacks? Based on the substantial #bid activity we are seeing, the U.S. public sector is taking action.
Here are recommendations from some experts: http://ow.ly/9VJo30qlh7p 
#ransomware #cybersecurity pic.twitter.com/84yJesgFyU",0,5,"20200227","bidprime","Is it time to revisit your safeguards against ransomware attacks? Based on the substantial #bid activity we are seeing, the U.S. public sector is taking action.
Here are recommendations from some experts: http://ow.ly/9VJo30qlh7p 
#ransomware #cybersecurity pic.twitter.com/84yJesgFyU","/bidprime/status/1233162417057751046"
"1233162194591899648","#cybersecurity | hacker #hacking | DHS cyber chief takes on ransomware — GCNhttps://gregorydevans.com/cybersecurity-hacker-hacking-dhs-cyber-chief-takes-on-ransomware-gcn/ …",0,1,"20200227","GregoryDEvans","#cybersecurity | hacker #hacking | DHS cyber chief takes on ransomware — GCNhttps://gregorydevans.com/cybersecurity-hacker-hacking-dhs-cyber-chief-takes-on-ransomware-gcn/ …","/GregoryDEvans/status/1233162194591899649"
"1233160838871240704","FBI: “Over $140 million paid to ransomware operators over the past six years”... And that number will continue to grow!!! Know why? https://www.bleepingcomputer.com/news/security/fbi-says-140-million-paid-to-ransomware-offers-defense-tips/ …
#aurorainfosec #orlandocybersecurity #hackproofyourbusiness #cybersecurity #ransomware",1,1,"20200227","royajrichardson","FBI: “Over $140 million paid to ransomware operators over the past six years”... And that number will continue to grow!!! Know why? https://www.bleepingcomputer.com/news/security/fbi-says-140-million-paid-to-ransomware-offers-defense-tips/ …
#aurorainfosec #orlandocybersecurity #hackproofyourbusiness #cybersecurity #ransomware","/royajrichardson/status/1233160838871240705"
"1233159877914177536","U.S. local governments' ransomware defenses haven't improved their since 2019's online crime spree, IBM poll says | Fortune https://fortune.com/2020/02/27/local-government-ransomware-preparedness/ … #ransomware #local #governments #CyberSecurity @fortune",0,1,"20200227","WebSecurityIT","U.S. local governments' ransomware defenses haven't improved their since 2019's online crime spree, IBM poll says | Fortune https://fortune.com/2020/02/27/local-government-ransomware-preparedness/ … #ransomware #local #governments #CyberSecurity @fortune","/WebSecurityIT/status/1233159877914177537"
"1233158987446616064","DHS cyber chief takes on ransomware: While Cybersecurity and Infrastructure Security Agency has not… https://goo.gl/fb/iCLu2P  #infosec",0,0,"20200227","IT_securitynews","DHS cyber chief takes on ransomware: While Cybersecurity and Infrastructure Security Agency has not… https://goo.gl/fb/iCLu2P  #infosec","/IT_securitynews/status/1233158987446616064"
"1233158463762493440","U.S. local governments' ransomware defenses haven't improved their since 2019's online crime spree, IBM poll says | Fortune https://fortune.com/2020/02/27/local-government-ransomware-preparedness/ … #ransomware #local #governments #CyberSecurity @fortune",2,1,"20200227","cybersecboardrm","U.S. local governments' ransomware defenses haven't improved their since 2019's online crime spree, IBM poll says | Fortune https://fortune.com/2020/02/27/local-government-ransomware-preparedness/ … #ransomware #local #governments #CyberSecurity @fortune","/cybersecboardrm/status/1233158463762493440"
"1233157402347876352","Attackers reportedly launch ransomware on a power plant with an infected mouse. New story from San Francisco & #RSAC2020.
#ArcherNews #cybersecurity #cyberattack #ransomwarhttps://archerint.com/power-plant-reportedly-hit-by-mouse-ransomware-attack/ …",8,4,"20200227","KerryTNews","Attackers reportedly launch ransomware on a power plant with an infected mouse. New story from San Francisco & #RSAC2020.
#ArcherNews #cybersecurity #cyberattack #ransomwarhttps://archerint.com/power-plant-reportedly-hit-by-mouse-ransomware-attack/ …","/KerryTNews/status/1233157402347876352"
"1233156626644979712","Air gapping kind of matters if you're doing backups to recover from ransomware.  Complete disk images are a good idea too.  #udaytoncyber #CyberSecurity #cybermindfulhttps://www.zdnet.com/article/ransomware-victims-thought-their-backups-were-safe-they-were-wrong/?&web_view=true …",0,0,"20200227","DrDaveSalisbury","Air gapping kind of matters if you're doing backups to recover from ransomware.  Complete disk images are a good idea too.  #udaytoncyber #CyberSecurity #cybermindfulhttps://www.zdnet.com/article/ransomware-victims-thought-their-backups-were-safe-they-were-wrong/?&web_view=true …","/DrDaveSalisbury/status/1233156626644979712"
"1233152080505950208","DHS cyber chief takes on ransomware
http://zpr.io/twxvZ 
While Cybersecurity and Infrastructure Security Agency has not aggressively addressed ransomware threats, the agency is reaching out to local governments, businesses and critical infrastructure managers about how to prep",2,0,"20200227","GCNtech","DHS cyber chief takes on ransomware
http://zpr.io/twxvZ 
While Cybersecurity and Infrastructure Security Agency has not aggressively addressed ransomware threats, the agency is reaching out to local governments, businesses and critical infrastructure managers about how to prep","/GCNtech/status/1233152080505950211"
"1233151595191427072","How We Enabled Ransomware to Become a Multibillion-Dollar Industry #Cybersecurity #ransomware #security via http://twinybots.ch https://www.darkreading.com/risk/how-we-enabled-ransomware-to-become-a-multibillion-dollar-industry/a/d-id/1337101 …",0,0,"20200227","kcgcse","How We Enabled Ransomware to Become a Multibillion-Dollar Industry #Cybersecurity #ransomware #security via http://twinybots.ch https://www.darkreading.com/risk/how-we-enabled-ransomware-to-become-a-multibillion-dollar-industry/a/d-id/1337101 …","/kcgcse/status/1233151595191427072"
"1233150027511541760","Malware, ransomware & viruses are just waiting for you to make a wrong move. Your business doesn’t have to fall victim. With a solid information security plan you can protect your data http://ow.ly/XEBg50ys7PL 
#cybersecurity #microsoftsecurity #cyberthreats #malware #ransomwarepic.twitter.com/HzI7hzdiUB",3,5,"20200227","ProfessionalAdv","Malware, ransomware & viruses are just waiting for you to make a wrong move. Your business doesn’t have to fall victim. With a solid information security plan you can protect your data http://ow.ly/XEBg50ys7PL 
#cybersecurity #microsoftsecurity #cyberthreats #malware #ransomwarepic.twitter.com/HzI7hzdiUB","/ProfessionalAdv/status/1233150027511541761"
"1233149933349408768","With Tax day coming, be especially aware of phishing scams. #itmanagedservices #datasecurity #ransomwareprotection #cybersecurity #phishinghttps://lnkd.in/dNY4QKE ",0,0,"20200227","skrentzm","With Tax day coming, be especially aware of phishing scams. #itmanagedservices #datasecurity #ransomwareprotection #cybersecurity #phishinghttps://lnkd.in/dNY4QKE ","/skrentzm/status/1233149933349408771"
"1233149868752932864","Financial services companies partner up to replace legacy access control with biometrics #cybersecurity #privacy #security #databreach #infosec #biometrics #business #data #tech #technology #compliance #ransomware #blockchain #CCPA #BIPA #TCPA #IoT #newshttp://bit.ly/2OWF6lw ",1,1,"20200227","DavidJOberly","Financial services companies partner up to replace legacy access control with biometrics #cybersecurity #privacy #security #databreach #infosec #biometrics #business #data #tech #technology #compliance #ransomware #blockchain #CCPA #BIPA #TCPA #IoT #newshttp://bit.ly/2OWF6lw ","/DavidJOberly/status/1233149868752932866"
"1233149806626983936","TQL said the data breach was not a malware or ransomware attack and will continue to work with law enforcement and cyber security firm to identify victims.
https://hubs.ly/H0ncVBX0 ",4,1,"20200227","FreightWaves","TQL said the data breach was not a malware or ransomware attack and will continue to work with law enforcement and cyber security firm to identify victims.
https://hubs.ly/H0ncVBX0 ","/FreightWaves/status/1233149806626983938"
"1028067426305552384","PGA Golf Championship hit with Bitcoin ransomware http://twib.in/l/bga8z5655a8d  #CyberSecurity",0,0,"20180810","aglongo","PGA Golf Championship hit with Bitcoin ransomware http://twib.in/l/bga8z5655a8d  #CyberSecurity","/aglongo/status/1028067426305552384"
"1028067426305552384","PGA Golf Championship hit with Bitcoin ransomware http://twib.in/l/bga8z5655a8d  #CyberSecurity",0,0,"20180810","aglongo","PGA Golf Championship hit with Bitcoin ransomware http://twib.in/l/bga8z5655a8d  #CyberSecurity","/aglongo/status/1028067426305552384"
"1028059676452302848","IT Managers: Are You Keeping Up with Social-Engineering Attacks? https://ift.tt/2LZetNC  #cybercrime #CyberAttack #infosecnews #infosecurity #phishing #security #ITSecurity #ictsecurity #ICTspecialists #hacking #CyberEurope #SocialEngineering #cybersecurity #ransomware",2,1,"20180810","DOGANAProject","IT Managers: Are You Keeping Up with Social-Engineering Attacks? https://ift.tt/2LZetNC  #cybercrime #CyberAttack #infosecnews #infosecurity #phishing #security #ITSecurity #ictsecurity #ICTspecialists #hacking #CyberEurope #SocialEngineering #cybersecurity #ransomware","/DOGANAProject/status/1028059676452302848"
"1028057868233142272","PGA suffers major ransomware attack, loses control over US servers https://www.scmagazineuk.com/pga-suffers-major-ransomware-attack-loses-control-us-servers/article/1490153 … #PGA #RyderCup #Golf #Server #hosting #infosec #cybersecurity #CISO #privacy #CIO #CSO #NSA #MI6 #BND #FBI #GCHQ #Technews #News #marketing #business #hacking #Malware #Security #Ransomware",6,10,"20180810","ganttnz","PGA suffers major ransomware attack, loses control over US servers https://www.scmagazineuk.com/pga-suffers-major-ransomware-attack-loses-control-us-servers/article/1490153 … #PGA #RyderCup #Golf #Server #hosting #infosec #cybersecurity #CISO #privacy #CIO #CSO #NSA #MI6 #BND #FBI #GCHQ #Technews #News #marketing #business #hacking #Malware #Security #Ransomware","/ganttnz/status/1028057868233142272"
"1028054806106202112","Detecting Phishing Sites with Machine Learning https://ift.tt/2OUGG5W  #cybercrime #CyberAttack #infosecnews #infosecurity #phishing #security #ITSecurity #ictsecurity #ICTspecialists #hacking #CyberEurope #SocialEngineering #cybersecurity #ransomware",1,1,"20180810","DOGANAProject","Detecting Phishing Sites with Machine Learning https://ift.tt/2OUGG5W  #cybercrime #CyberAttack #infosecnews #infosecurity #phishing #security #ITSecurity #ictsecurity #ICTspecialists #hacking #CyberEurope #SocialEngineering #cybersecurity #ransomware","/DOGANAProject/status/1028054806106202113"
"1028054130659676160","New KeyPass Ransomware Campaign Underway https://www.bleepingcomputer.com/news/security/new-keypass-ransomware-campaign-underway/#.W24ZlAtYsUY.twitter … #cybersecurity #infosec",0,0,"20180810","TheCyberSecHub","New KeyPass Ransomware Campaign Underway https://www.bleepingcomputer.com/news/security/new-keypass-ransomware-campaign-underway/#.W24ZlAtYsUY.twitter … #cybersecurity #infosec","/TheCyberSecHub/status/1028054130659676160"
"1028053640630743040","The four most popular methods #hackers use to spread #ransomware https://buff.ly/2vS3s5D  #infoseec #cybersecurity pic.twitter.com/Y4120DdsIS",0,3,"20180810","tbgsecurity","The four most popular methods #hackers use to spread #ransomware https://buff.ly/2vS3s5D  #infoseec #cybersecurity pic.twitter.com/Y4120DdsIS","/tbgsecurity/status/1028053640630743041"
"1028052190676615168","Researchers Developed Artificial Intelligence-Powered Stealthy Malware https://ift.tt/2Opcy1w  #cybercrime #CyberAttack #infosecnews #infosecurity #phishing #security #ITSecurity #ictsecurity #ICTspecialists #hacking #CyberEurope #SocialEngineering #cybersecurity #ransomware",3,2,"20180810","DOGANAProject","Researchers Developed Artificial Intelligence-Powered Stealthy Malware https://ift.tt/2Opcy1w  #cybercrime #CyberAttack #infosecnews #infosecurity #phishing #security #ITSecurity #ictsecurity #ICTspecialists #hacking #CyberEurope #SocialEngineering #cybersecurity #ransomware","/DOGANAProject/status/1028052190676615173"
"1028051113566789632","Download our PDF to learn how to better protect yourself against the ransomware Cryptowall! 

#LIVEconsulting #cybersecurity #datasecurity #MSSP
http://bit.ly/2LCq3xM ",0,0,"20180810","LIVE_Consulting","Download our PDF to learn how to better protect yourself against the ransomware Cryptowall! 

#LIVEconsulting #cybersecurity #datasecurity #MSSP
http://bit.ly/2LCq3xM ","/LIVE_Consulting/status/1028051113566789633"
"1028038859358121984"," 80% of IT professionals expect their companies to become targets of cyber ransom - http://bit.ly/2rcTIDh  #cybersecurity pic.twitter.com/d3Rj7FqQ9t",0,0,"20180810","LLabrovic"," 80% of IT professionals expect their companies to become targets of cyber ransom - http://bit.ly/2rcTIDh  #cybersecurity pic.twitter.com/d3Rj7FqQ9t","/LLabrovic/status/1028038859358121985"
"1028034975155646464","We're stoked to be a part of @Quad9DNS. #infosec #cybersecurity #malware #ransomware #security #Quad9 #DNShttps://twitter.com/Quad9DNS/status/1024014331468496897 …",4,0,"20180810","threatstop","We're stoked to be a part of @Quad9DNS. #infosec #cybersecurity #malware #ransomware #security #Quad9 #DNShttps://twitter.com/Quad9DNS/status/1024014331468496897 …","/threatstop/status/1028034975155646464"
"959917172737957888","Why #Cybersecurity is important?

https://buff.ly/2EAzyXx 
#insiderthreat #cyberthreat #dataprotection #databreach #ransomware #malware #cybersec #infosec #fintech #Blockchain #AI #privacy #makeyourownlane #defstar5 #Mpgvip #CyberAttack #cyberattacks #Digitalpic.twitter.com/kexZDU0OrD",9,10,"20180203","reach2ratan","Why #Cybersecurity is important?

https://buff.ly/2EAzyXx 
#insiderthreat #cyberthreat #dataprotection #databreach #ransomware #malware #cybersec #infosec #fintech #Blockchain #AI #privacy #makeyourownlane #defstar5 #Mpgvip #CyberAttack #cyberattacks #Digitalpic.twitter.com/kexZDU0OrD","/reach2ratan/status/959917172737957888"
"959908157383434240","Over half of organizations (54%) were hit by ransomware in the past year, with two attacks per organization on average: https://hubs.ly/H09Srd00  #cybersecurity #statspic.twitter.com/zpvFBkmbAZ",1,1,"20180203","CybintSolutions","Over half of organizations (54%) were hit by ransomware in the past year, with two attacks per organization on average: https://hubs.ly/H09Srd00  #cybersecurity #statspic.twitter.com/zpvFBkmbAZ","/CybintSolutions/status/959908157383434241"
"959903806933762048","#shutterstock: Future office concept on virtual screen with a consultant doing presentation in the background. 

Detail  https://shutr.bz/2nFiVSN 
#CyberSec #CyberSecurity #500pxrtg #ransomware #firewall #digitalsignage #attacker #hacker #DataPrivacyDaypic.twitter.com/xPExu5hkF5",3,2,"20180203","TuneArtWorks","#shutterstock: Future office concept on virtual screen with a consultant doing presentation in the background. 

Detail  https://shutr.bz/2nFiVSN 
#CyberSec #CyberSecurity #500pxrtg #ransomware #firewall #digitalsignage #attacker #hacker #DataPrivacyDaypic.twitter.com/xPExu5hkF5","/TuneArtWorks/status/959903806933762049"
"925872601280458752","Bad Rabbit: New #Ransomware Attack Rapidly Spreading Across Europe
#cybersecurity
https://thehackernews.com/2017/10/bad-rabbit-ransomware-attack.html …",1,5,"20171101","corpcrypto","Bad Rabbit: New #Ransomware Attack Rapidly Spreading Across Europe
#cybersecurity
https://thehackernews.com/2017/10/bad-rabbit-ransomware-attack.html …","/corpcrypto/status/925872601280458753"
"925866662167023616","Following the NHS cyber attacks here's advice from our @PwC_UK team: prevent & respond to ransomware #cybersecurity http://bit.ly/pwc2rhvFyO ",0,0,"20171101","pbuckle1","Following the NHS cyber attacks here's advice from our @PwC_UK team: prevent & respond to ransomware #cybersecurity http://bit.ly/pwc2rhvFyO ","/pbuckle1/status/925866662167023616"
"925862568668880896","Hear on the Podcast: Pyongyang feels London is picking on it. #cybersecurity #infosec #WannaCry #ransomwarehttp://bit.ly/CWPod110117 ",1,4,"20171101","thecyberwire","Hear on the Podcast: Pyongyang feels London is picking on it. #cybersecurity #infosec #WannaCry #ransomwarehttp://bit.ly/CWPod110117 ","/thecyberwire/status/925862568668880896"
"925860006519455744","Cyber #security is important for #TaxPros and taxpayers alike. And 2017 saw it's share of ransomware.

Details: http://bit.ly/2gTSSUL pic.twitter.com/EroYWM75rk",1,0,"20171101","Tax_Experts","Cyber #security is important for #TaxPros and taxpayers alike. And 2017 saw it's share of ransomware.

Details: http://bit.ly/2gTSSUL pic.twitter.com/EroYWM75rk","/Tax_Experts/status/925860006519455745"
"925853816498655232","RT @Edan_Samuel: RT @JacBurns_Comext: Top 10 Steps to #cybersecurity
#ecommerce #ransomware #Malware #infosec #AI… https://twitter.com/i/web/status/925739721455742976 …",0,0,"20171101","agedchild003","RT @Edan_Samuel: RT @JacBurns_Comext: Top 10 Steps to #cybersecurity
#ecommerce #ransomware #Malware #infosec #AI… https://twitter.com/i/web/status/925739721455742976 …","/agedchild003/status/925853816498655232"
"925853512596099072","Scared of Being #Hacked? Keep your messages & files private with our 60-day #free trial. #cybersecurity #ransomware http://ift.tt/2h4l0bk pic.twitter.com/707IqRbwNX",2,0,"20171101","NetlokLLC","Scared of Being #Hacked? Keep your messages & files private with our 60-day #free trial. #cybersecurity #ransomware http://ift.tt/2h4l0bk pic.twitter.com/707IqRbwNX","/NetlokLLC/status/925853512596099073"
"1198745437630537728","Avoiding #NextCry #NextCloud #Linux Ransomware http://bit.ly/34hr0RD 
#Cybersecurity #cybercrime #cyberattacks #hacker #hack #breach #phishing #dos #ransomware #malware #virus #apt #pii #nist #fcc #finra #hipaa #pcipic.twitter.com/dBVXNxNBO9",4,8,"20191124","rtehrani","Avoiding #NextCry #NextCloud #Linux Ransomware http://bit.ly/34hr0RD 
#Cybersecurity #cybercrime #cyberattacks #hacker #hack #breach #phishing #dos #ransomware #malware #virus #apt #pii #nist #fcc #finra #hipaa #pcipic.twitter.com/dBVXNxNBO9","/rtehrani/status/1198745437630537730"
"1198739436017770496","Louisiana's cybersecurity response team was activated following a ransomware attack, but the state did not lose any data nor pay any ransom. http://twib.in/l/ogy4Kpq4bEkL  via @InfoSecHotSpot",0,1,"20191124","InfoSecHotSpot","Louisiana's cybersecurity response team was activated following a ransomware attack, but the state did not lose any data nor pay any ransom. http://twib.in/l/ogy4Kpq4bEkL  via @InfoSecHotSpot","/InfoSecHotSpot/status/1198739436017770496"
"1198735818237644800","Agência europeia aponta #ransomware como principal ameaça cibernética de 2019
 #protecaodedados #cybersecurity #dataprotection #segurancadainformacao #brasildigital http://bit.ly/2XvjcJt pic.twitter.com/uhdXx6yFkR",0,2,"20191124","BRpaisdigital","Agência europeia aponta #ransomware como principal ameaça cibernética de 2019
 #protecaodedados #cybersecurity #dataprotection #segurancadainformacao #brasildigital http://bit.ly/2XvjcJt pic.twitter.com/uhdXx6yFkR","/BRpaisdigital/status/1198735818237644803"
"1198732777706971136","The group using Maze ransomware published almost 700 MB of data that it stole from Allied Universal, a California-based security services firm.
#cybersecurity #CryptoStopperhttps://twitter.com/marcoessomba/status/1198722983688364035 …",2,1,"20191124","WatchPointData","The group using Maze ransomware published almost 700 MB of data that it stole from Allied Universal, a California-based security services firm.
#cybersecurity #CryptoStopperhttps://twitter.com/marcoessomba/status/1198722983688364035 …","/WatchPointData/status/1198732777706971143"
"1198726642396487680","Stopping an Insider Hack like this one from Trend Micro http://bit.ly/2OfIiJ4 
#Cybersecurity #cybercrime #cyberattacks #hacker #hack #breach #phishing #dos #ransomware #malware #virus #apt #pii #nist #fcc #finra #hipaa #pcipic.twitter.com/XZ5o2fYO19",3,5,"20191124","rtehrani","Stopping an Insider Hack like this one from Trend Micro http://bit.ly/2OfIiJ4 
#Cybersecurity #cybercrime #cyberattacks #hacker #hack #breach #phishing #dos #ransomware #malware #virus #apt #pii #nist #fcc #finra #hipaa #pcipic.twitter.com/XZ5o2fYO19","/rtehrani/status/1198726642396487680"
"1198723010057912320","Update: PCI SSC's Enhanced Contactless Payment Standard: http://bit.ly/2KsMKC6  #dataprivacy #datasecurity #databreach #infosec #cybersec #cybersecurity #GDPR #CCPA #GBLA #BIPA #TCPA #compliance #biometrics #ransomware #phishing #malware #blockchainpic.twitter.com/AvOLn6hM5c",1,3,"20191124","DavidJOberly","Update: PCI SSC's Enhanced Contactless Payment Standard: http://bit.ly/2KsMKC6  #dataprivacy #datasecurity #databreach #infosec #cybersec #cybersecurity #GDPR #CCPA #GBLA #BIPA #TCPA #compliance #biometrics #ransomware #phishing #malware #blockchainpic.twitter.com/AvOLn6hM5c","/DavidJOberly/status/1198723010057912322"
"1198718358000164864","CyberCrime On Rise 
#CyberSecurity #CyberSec #infosec #Security #cybercriminals #ThreatIntel #cyberattacks #dataprotection #privacy #ransomwarehttps://twitter.com/EHackerNews/status/1154792274770845696 …",5,4,"20191124","javier_carriazo","CyberCrime On Rise 
#CyberSecurity #CyberSec #infosec #Security #cybercriminals #ThreatIntel #cyberattacks #dataprotection #privacy #ransomwarehttps://twitter.com/EHackerNews/status/1154792274770845696 …","/javier_carriazo/status/1198718358000164864"
"1198717934367064064","Why You Should Integrate IoT Security Into Your Vulnerability Management Program 
#CyberSecurity #CyberSec #infosec #Security #cybercriminals #ThreatIntel #cyberattacks #dataprotection #privacy #ransomware #IoT #IoTsecurityhttp://feedproxy.google.com/~r/SecurityIntelligence/~3/2I4CeVd0aWE/ …",7,5,"20191124","javier_carriazo","Why You Should Integrate IoT Security Into Your Vulnerability Management Program 
#CyberSecurity #CyberSec #infosec #Security #cybercriminals #ThreatIntel #cyberattacks #dataprotection #privacy #ransomware #IoT #IoTsecurityhttp://feedproxy.google.com/~r/SecurityIntelligence/~3/2I4CeVd0aWE/ …","/javier_carriazo/status/1198717934367064064"
"1198715562509119488","Cyber security experts say the legal cannabis sector offers a tempting target for online criminals. http://bit.ly/2lyzNNB 
#cybersecurity #databreach #ransomwarepic.twitter.com/7oUpM42igj",1,0,"20191124","Convergent_Msns","Cyber security experts say the legal cannabis sector offers a tempting target for online criminals. http://bit.ly/2lyzNNB 
#cybersecurity #databreach #ransomwarepic.twitter.com/7oUpM42igj","/Convergent_Msns/status/1198715562509119497"
"1198709176316440576","Louisiana's cybersecurity response team was activated following a ransomware attack, but the state did not lose any data nor pay any ransom. http://twib.in/l/yMp7rBb4ydab  via @InfoSecHotSpotpic.twitter.com/ZpsrDrOWbK",3,0,"20191124","InfoSecHotSpot","Louisiana's cybersecurity response team was activated following a ransomware attack, but the state did not lose any data nor pay any ransom. http://twib.in/l/yMp7rBb4ydab  via @InfoSecHotSpotpic.twitter.com/ZpsrDrOWbK","/InfoSecHotSpot/status/1198709176316440578"
"1198709140178317312","#CyberSecurity #Hacker [Defensive Security Handbook: Best Practices for Securing Infrastructure]  https://www.tobem.com/cyberwar/defensive-security-handbook-best-practices-for-securing-infrastructure/ …  https://fb.me/cyberwarbooks  Despite the increase of high-profile hacks, record-breaking data leaks, and ransomware attacks, many ...",1,1,"20191124","CyberDomain","#CyberSecurity #Hacker [Defensive Security Handbook: Best Practices for Securing Infrastructure]  https://www.tobem.com/cyberwar/defensive-security-handbook-best-practices-for-securing-infrastructure/ …  https://fb.me/cyberwarbooks  Despite the increase of high-profile hacks, record-breaking data leaks, and ransomware attacks, many ...","/CyberDomain/status/1198709140178317313"
"1198708872388722688","The number of UK organisations paying ransomware demands from supply chain attacks has doubled in the past year, according to a report published by #cybersecurity firm @CrowdStrike.https://www.verdict.co.uk/uk-businesses-paying-ransomware-doubles/ …",1,0,"20191124","VerdictUK","The number of UK organisations paying ransomware demands from supply chain attacks has doubled in the past year, according to a report published by #cybersecurity firm @CrowdStrike.https://www.verdict.co.uk/uk-businesses-paying-ransomware-doubles/ …","/VerdictUK/status/1198708872388722688"
"1198708688669642752","#cybersecurity #infosec #ransomware     VIA @js_newswatch     Hackers hold Milwaukee-based tech company's data for ransom; nursing homes affected  @JBarbosaPR @gvalan @Fabriziobustama @mclynd @ChuckDBrooks @DrJDrooghaag @robmay70 @alaricaloorhttp://stuf.in/b1r7ui ",15,15,"20191124","archonsec","#cybersecurity #infosec #ransomware     VIA @js_newswatch     Hackers hold Milwaukee-based tech company's data for ransom; nursing homes affected  @JBarbosaPR @gvalan @Fabriziobustama @mclynd @ChuckDBrooks @DrJDrooghaag @robmay70 @alaricaloorhttp://stuf.in/b1r7ui ","/archonsec/status/1198708688669642752"
"1198708036379897856","Anatomy of Ransomware, Part 1: Chimera #ransomware #cybersecurity #cyberwarrior #chimera
http://bit.ly/2peGfa6 pic.twitter.com/bAUVdf1jvA",14,4,"20191124","three_cube","Anatomy of Ransomware, Part 1: Chimera #ransomware #cybersecurity #cyberwarrior #chimera
http://bit.ly/2peGfa6 pic.twitter.com/bAUVdf1jvA","/three_cube/status/1198708036379897860"
"1198707887847231488","Verizon: Companies Failing to Maintain PCI DSS Compliance: http://bit.ly/35cFtyn  #dataprivacy #datasecurity #databreach #infosec #cybersec #cybersecurity #GDPR #CCPA #GBLA #BIPA #TCPA #compliance #biometrics #ransomware #phishing #malware #blockchainpic.twitter.com/DBnkhBhfkf",2,9,"20191124","DavidJOberly","Verizon: Companies Failing to Maintain PCI DSS Compliance: http://bit.ly/35cFtyn  #dataprivacy #datasecurity #databreach #infosec #cybersec #cybersecurity #GDPR #CCPA #GBLA #BIPA #TCPA #compliance #biometrics #ransomware #phishing #malware #blockchainpic.twitter.com/DBnkhBhfkf","/DavidJOberly/status/1198707887847231488"
"1198705207481438208","Pavel Durov, the founder of Telegram advised users to remove WhatsApp from smartphones
#CyberSecurity #CyberSec #infosec #Security #cybercriminals #ThreatIntel #cyberattacks #dataprotection #privacy #ransomwarehttps://twitter.com/EHackerNews/status/1198451813931839489 …",6,10,"20191124","javier_carriazo","Pavel Durov, the founder of Telegram advised users to remove WhatsApp from smartphones
#CyberSecurity #CyberSec #infosec #Security #cybercriminals #ThreatIntel #cyberattacks #dataprotection #privacy #ransomwarehttps://twitter.com/EHackerNews/status/1198451813931839489 …","/javier_carriazo/status/1198705207481438209"
"1198705082260439040","Alert! 
#CyberSecurity #CyberSec #infosec #Security #cybercriminals #ThreatIntel #cyberattacks #dataprotection #privacy #ransomwarehttps://twitter.com/EHackerNews/status/1198672012702404608 …",5,11,"20191124","javier_carriazo","Alert! 
#CyberSecurity #CyberSec #infosec #Security #cybercriminals #ThreatIntel #cyberattacks #dataprotection #privacy #ransomwarehttps://twitter.com/EHackerNews/status/1198672012702404608 …","/javier_carriazo/status/1198705082260439041"
"755176396843061248","Office of Civil Rights: #ransomware Attack Often Is a Data #breach http://bit.ly/29PHXHC ",0,1,"20160718","Sec_Cyber","Office of Civil Rights: #ransomware Attack Often Is a Data #breach http://bit.ly/29PHXHC ","/Sec_Cyber/status/755176396843061249"
"755167806497386496","Office of Civil Rights: Ransomware Attack Often Is a Data Breach - It's been awhile since last we pu... https://cloudfeed.github.io/post/office-of-civil-rights-ransomware-attack-often-is-a-data-breach/ …",0,0,"20160718","trustpath","Office of Civil Rights: Ransomware Attack Often Is a Data Breach - It's been awhile since last we pu... https://cloudfeed.github.io/post/office-of-civil-rights-ransomware-attack-often-is-a-data-breach/ …","/trustpath/status/755167806497386499"
